id,title,context,question,answers
6538571-2-0,심상정,"당시 심상정 비대위 위원장은 첫째, 민주노동당의 낡은 요소의 과감한 혁신, 둘째, 강력한 진보야당 건설, 셋째, 민주노동당의 외연 확대를 3대 목표로 제시한다. 그러나 심상정 위원장의 혁신과 변화를 위한 노력은 당내 두 패권세력(NL 자주파, PD 평등파)의 사상대립을 극복하기에는 역부족이었다. 이른바 PD 진영의 일부로 구성된 선도탈당파는 민주노동당 실패의 원인을 이른바 종북주의로 규정하며 탈당 운동을 주도하고, 반대로 당내 다수파인 NL파는 일심회 해당행위자 제명을 국가보안법에 무릎을 꿇는 것으로 규정하며 적극적으로 비대위의 혁신노력을 비토한다. 심상정 위원장은 민주노동당 패배의 원인은 민중의 눈높이에 선 실천 능력을 가진 진보정치의 부재로부터 풀어야 함을 역설하며 두 패권 그룹간의 갈등을 넘어서고자 했지만, 역부족이었다.",당내 두 패권세력은 NL자주파와 무슨 파가 있는가?,"{'text': ['PD 평등파'], 'answer_start': [136]}"
6571685-1-1,현송월,"2018년 2월 6일 현송월은 140여 명 규모의 북측 예술단 삼지연관현악단을 이끌고 화물여객선 만경봉92호 편으로 바닷길을 통하여 강원도 묵호항에 도착하였다. 2월 8일 강원도 강릉시 강릉아트센터 사임당 홀에서 평창 동계올림픽·패럴림픽 성공 기원 삼지연관현악단 특별공연이라는 이름으로 첫 무대를 선보였으며, 2월 11일 서울 국립극장 해오름극장에서 두 번째 공연을 하였는데 이 날 공연은 문재인 대통령 내외와 김정은 위원장의 특사 자격으로 방남한 김여정 노동당 중앙위 제1부부장 그리고 김영남 최고인민회의 상임위원장을 비롯한 평창 동계올림픽 북측 고위급 대표단 일행 등이 함께 관람하였다. 현송월 삼지연관현악단 단장이 이끄는 북측 예술단은 2월 12일 경의선 육로를 통하여 북측으로 돌아갔다.",현송월 단장이 이끄는 북측 예술단이 북측으로 돌아간 것은 언제인가?,"{'text': ['2월 12일'], 'answer_start': [359]}"
6488514-5-0,김종인,"김종인 더민주 대표가 총선 공약을 2017년 대선까지 염두에 두고 내놓겠다며, 수권 후 차기 대통령 직속으로 '불평등 해소위원회'를 설치해 '777 플랜'의 구체적인 실천 방안을 중·장기 5개년 계획으로 수립한다고 밝혔다. 777플랜은 61.9%에 머무는 국민총소득(GNI) 대비 가계소득 비중(2014년 기준)을 2020년까지 70%대로 끌어올리고, 아울러 전체 소득분 중 근로자(자영업자 포함)에게 배분되는 비율인 노동소득 분배율을 2012년 기준 68.1%에서 70%대로, 중산층(중위 소득의 50~150%) 비중도 1997년 외환위기 이전 수준인 70%대로 복원한다는 계획이다. 공약 해결 방안으로 대·중소기업 성과공유제를 시행하는 기업에 세제 지원을 하고 임금을 올린 수준에 따라 기업의 사내유보금 과세 시 이익을 주는 방안을 내놓았다. 이와 함께 최저임금을 2020년까지 1만원 수준으로 올리고 최저임금을 보장하는 생활임금제를 전국적으로 확신한다는 방침이다.",국민총소득 대비 가계소득 비중을 70%로 높이는 등의 내용을 담은 계획은?,"{'text': ['777플랜'], 'answer_start': [125]}"
6513681-16-0,레이디_가가,"가가의 음악은 구조적으로 전형적인 1980년대 팝과 1990년대 유로팝을 혼합한 것이다. 《더 선데이 타임스》는 데뷔 음반 The Fame (2008)을 보고 ""패션, 예술, 음악을 모두 결합한 앨범으로 마치 한참 전성기 시절의 마돈나와 ""Hollaback Girl"" 때의 그웬 스테파니, 2001년도의 카일리 미노그, 그리고 지금의 그레이스 존스를 연상케 한다""고 리뷰 했고, 《더 보스턴 글로브》는 ""어린 소녀같지만 튼튼하게 짜여있으면서도 버블검 팝스러운 비트는 확실이 마돈나, 그웬 스테파니에게서 영감을 얻었을 것이다""라고 말했다. 음악 평론가 사이먼 레이놀즈는 ""1980년대에 없었던 기억하기 쉽고 직설적이면서도 외설적인 팝과 오토튠, 알앤비스러운 비트를 제외하면 가가에 대한 모든 것은 일렉트로클래시로부터 온다.""고 말했다. 다음 앨범 The Fame Monster (2009)은 가가의 모방을 볼 수 있었는데, ""70년대 아레나 글램, 활기찬 아바의 디스코, 달콤하면서도 가가와 비슷했던 스테이시 큐""를 떠올리게 했다. Born This Way(2011)에는 자신의 어린 시절을 담았으며 여전히 ""성적인 일렉트로 비트와 유로디스코적인 후렴구"" 요소가 있었지만, 오페라, 헤비메탈, 디스코, 로큰롤 등 다양한 장르를 시도했다.",가가의 음악은 구조적으로 1980년대 팝과 1990년대의 어떤 음악적 장르를 혼합한 것인가?,"{'text': ['유로팝'], 'answer_start': [36]}"
6534018-7-0,동계_올림픽,"1976년 동계 올림픽은 다시 한번 오스트리아 인스부르크에서 열렸는데, 여기에는 복잡한 사정이 있다. 1970년 첫 발표 당시에는 미국 콜로라도 주 댄버가 개최지로 결정됐다. 미국에서 열렸다면 콜로라도 탄생 100주년, 미국 독립 200주년 기념으로 진행될 예정이었다. 하지만 1972년 11월 콜로라도 주에서 올림픽 대회 공금지원 여부에 대한 주민투표를 진행해 3-2로 반대하면서 개최를 포기하게 되었다. IOC는 1976년 동계올림픽 개최후보지로 나섰던 밴쿠버-가리발디에게 개최권을 넘겼으나, 지방정부가 바뀌고 올림픽 유치에 난색을 표하는 입장으로 급선회하면서 불발되고 말았다. 이에 미국의 솔트레이크시티가 올림픽 유치를 자처하고 나섰지만, IOC는 지난 1964년 대회를 개최했던 경기시설이 아직 잘 보존되어 있는 인스부르크에 요청하는 쪽을 택하였다. 대회 준비시간은 이제 절반으로 줄어들긴 했지만, 결국 인스부르크 측은 1973년 2월 동계올림픽 대체 유치를 받아들였다. 이번 대회의 올림픽 성화는 두 차례에 걸쳐 타올랐는데 이는 오스트리아가 두번째로 동계올림픽을 유치하게 된 것을 기념한다는 의미였다. 1976년 동계올림픽에서는 인스부르크 근처에 있는 마을인 이글스에 봅슬레이 루지 통합경기장을 처음으로 신설하였다. 또 소련 아이스하키팀이 올림픽 4연패를 달성하였다.",1976년 동계 올림픽에서 이글스 마을에 신설한 경기장은 어떤 경기장인가?,"{'text': ['봅슬레이 루지 통합경기장'], 'answer_start': [603]}"
6528900-11-0,라그나로크,"루돌프 지메크는 리프와 리프트라시르가 라그나로크에서 생존한 것을 “인류기원론의 반복적 사례로, 에다 종말론의 순환적 성격에서 이해할 수 있다”라고 했다. 지메크에 따르면 호드미미스 홀트는 “문자 그대로 두 사람이 숨을 수 있었던 나무 또는 숲이라고 이해해서는 안 되며, 이것은 세계수 위그드라실을 가리키는 또다른 이름인 것이다. 고로 통나무를 가지고 최초의 인간(아스크와 엠블라)을 만들었던 것이 라그나로크 이후에되 반복되는 셈이다."" 시메크는 게르만 일대에서 인간이 나무에서 유래했다는 생각이 매우 오래된 것이며, 바이에른 지역의 전설 중에 한 양치기가 나무구멍 속에 살아서 역병을 피하고 그 양치기의 후손들이 역병 이후의 세상에 번창하게 되었다(F. R. Schröder 재인용)는 것과 유사하다고 말한다. 또한 티르빙 대계의 등장인물인 오르바오드는 “나무-인간으로 살고 나서 회춘했다“(Ǫrvar-Odds saga 24–27)""는 것을 지적한다.",게르만 일대에서 인간이 나무에서 유래했다고 말한사람의 이름은 무엇인가?,"{'text': ['시메크'], 'answer_start': [244]}"
5850474-2-1,이효리,"2002년 활동을 중단한 핑클의 멤버들은 팀을 해체하지 않은 상태로 개인 활동을 시작했는데, 이효리는 2003년 8월 솔로 데뷔이자 첫 번째 정규 앨범 STYLISH..E hyolee를 발매했다. 앨범은 선주문만 7만장으로 음반 판매량 1위에 올랐고, 제일 잘 나가던 시절 하루에 6,000 ~ 8,000장 정도가 팔렸다고 한다. 2003년동안 총 144,182만 장을 팔아 한국음반산업협회가 발표한 2003년 연말 순위 15위에 올랐다. 타이틀곡 ""10 Minutes""도 많은 인기를 얻으며 Mnet 뮤직 비디오 페스티벌, KMTV 가요대전, KBS 가요대상, SBS 가요대전, 서울가요대상 에서 대상을 수상했다. 음악 이 외에 광고, 방송, 패션 등 여러 문화에 영향을 끼치면서 이효리 신드롬으로 불리기까지 했다. 당시 연예인 매니저의 80%가 이효리의 팬이였다고 하며, 이효리가 신문 1면에 등장 여부에 따라 신문 판매 부수도 달라졌었다. 《해피투게더 시즌1 - 쟁반노래방》, 《타임머신》에서 이효리가 MC를 맡았을때, 시청률이 20%에 웃돌아 ""효리 이펙트""라는 단어는 당시 방송 관계자들이 많이 쓰는 단어이기도 했다. 그러나, SBS에서는 우리 정서와 맞지 않은 의상, 안무 등으로 ""10 Minutes""의 뮤직비디오 방송불가 판정을 내렸고, 이즘에서는 ""이효리의 좁은 음역대로 리듬이 살지 못한다""며 앨범 수록곡중 일부 발라드 장르들은 아마추어 수준의 평범함이라는 혹평을 받으며 음악적으로 인정받지 못했다. 또 무분별한 이효리 따라하기등 부정적인 측면도 많았다. 2005년 1월, 이효리는 류진, 김강우, 김정화와 함께 당시 소속사인 DSP 엔터테인먼트가 제작한 SBS 미니시리즈 《세잎클로버》의 주인공을 맡았으나, 이 드라마의 시청률은 기대에 못미치는 수준이었고 방영 도중 PD 교체 등의 구설수에 휘말리면서 16회를 끝으로 조기 종영했다.",이효리가 처음 주연으로 출연한 드라마는?,"{'text': ['세잎클로버'], 'answer_start': [836]}"
6539605-3-1,JR_후쿠치야마_선_탈선_사고,"한신·아와지 대지진(고베 지진)의 경험이 활용되어 신속한 대응이 이루어졌다. 사고 발생 당시 가장 먼저 구조에 나선 것은 인근 주민이나 기업이며, 기업 중에는 공장 가동을 일시정지하고 참가한 곳도 있었다. 부상자의 반수 가까이를 주민이나 기업이 의료 기관에 반송하였으며, 후에 구조·구원 활동 공적을 기리기 위해 2005년 7월 76개 기업·단체와 개인 1명에 대해 정부로부터 감사장이, 8월에는 48개 기업·단체와 개인 34명에 효고현경으로부터 감사장이, 9월에는 32개 기업·단체와 개인 30명에 대해 아마가사키 시로부터 감사장이 각각 수여되었다. 또, 11월에는 자사의 업무를 모두 정지시키고 구조활동·부지 내를 활동거점으로서 구조에 임한 기업과 2차 재해 회피를 위해 선로 내에 들어가 반대편 열차에 이상을 알린 개인 1명에 대해서 훈장이 수여되었다.",JR 후쿠치야마 선 탈선 사고에서 민간이 신속하게 대응할 수 있었던 것은 어떠한 사고의 경험 때문이었는가?,"{'text': ['고베 지진'], 'answer_start': [11]}"
6560235-1-1,최진실의_죽음,"2008년 10월 6일, 배우·가수·코미디언 등이 소속되어 있는 한국방송영화공연예술인노동조합(약칭 한예조)는 최진실의 사망과 관련해 긴급 대책회의를 가졌다. 이 회의에는 김응석 한예조 위원장, 김영선 부위원장, 이기홍 사무총장, 김태형 탤런트지부장, 문제갑 정책위원 등이 참석했다. 회의 직후 한예조는 최진실의 사망과 관련해 대국민 성명을 발표했다. 이 성명서는 “인터넷 악성 댓글의 가장 심각한 폐해는 터무니없는 주장이 유포되어도 피해 당사자가 아무런 대응을 할 수 없는 ‘무자비한 폭력성’에 있습니다. 비록 실체적 진실이 밝혀지더라도 대중문화예술인들은 이미 추락해 버린 이미지를 회복하지 못합니다. 인기를 먹고 사는 대중문화예술인에게 이것은 생존을 위협하는 행위입니다. 악성 댓글의 최대 피해자인 저희들로서는 어떤 형태로든 악성 댓글을 방지하자는 취지에 공감하며 이에 대한 대책을 강구하는 모든 노력에 적극 동참하고자 합니다”라는 내용을 담고 있었다.",한예조가 최진실의 사망과 관련해 긴급 대책회의를 가진 때는?,"{'text': ['2008년 10월 6일'], 'answer_start': [0]}"
6588307-29-0,올림픽,"테러도 올림픽에서 공포의 대상이었다. 뮌헨 참사로 알려진 1972년에 서독 바이에른의 뮌헨에서 열린 하계 올림픽때의 사건은 테러리스트인 검은 9월단이 일으킨 사건으로서 이스라엘 선수 11명을 인질로 붙잡았다가 전원이 사망한 사건이다. 당시 미숙한 진압으로 인해 인질 9명(선수 1명과 코치 1명은 인질로 잡기 이전에 살해), 테러범 5명, 독일 경찰관 1명이 사망했으며 이 진압 작전 이전에는 인질들은 단 한 명도 죽지 않았다. 애틀란타에서 열린 1996년 하계 올림픽 때는 센테니얼 올림픽 공원(Centennial Olympic Park)에서 폭발 사건이 일어나 2명이 죽고 111명이 다치는 사건이 발생했다. 이 사건의 주모자 에릭 로버트 루돌프는 종신형을 선고받았다. 참고로 마라톤 역시 전쟁에서 유래한 것이다.",뮌헨에서 열린 하계 올림픽에서 이스라엘 선수를 붙잡아 사망하게 만든 테러리스트는?,"{'text': ['검은 9월단'], 'answer_start': [76]}"
6471039-1-0,계약법_(영미법),"계약이 유효하게 성립하기 위하여는 계약 당사자 일방이 청약을 하고 타방이 이를 승낙함으로써 당사자간의 상호합의(mutual assent)가 형성되어야 한다. 당사자간에 상호합의가 형성되었는지의 여부를 판단하는 기준으로서는 ""객관적 계약이론""(objective theory of contract)이 적용된다. 객관적 계약이론이라 함은 계약의 청약 및 승낙의 내용을 합리적인 자(reasonable person)의 입장에서 객관적으로 파악하여 당사자간의 상호합의가 형성되었는지를 판단하는 이론이다. 이 경우 당사자가 실제로 의도하였던 주관적인 내부의사는 상호합의의 형성 여부에 아무런 영향도 미치지 아니하는 것이 원칙이다. 객관적 계약이론은 거래의 안정 및 확정을 중요시하는 이론이다. A와 B가 토지매매계약을 문서로 작성하였으나, B는 동 계약을 장난삼아 재미로 체결하였다며 계약의 무효를 주장하였다. 법원은 B의 주관적인 내부의사는 유효한 계약의 성립 여부에 아무런 영향도 미치지 아니하고, 합리적인 者의 입장에서 볼 때에 당해 토지매매계약은 정당하게 성립된 것으로 판단되므로 유효한 계약으로 성립된다고 판결하였다.(대륙법의 비진의의사표시) 다만, 계약의 양 당사자의 주관적 내부의사가 일치하는 경우에는 그 주관적 내부의사를 따른다. 예컨대, 앞의 판례에서 B는 물론 A도 계약이 장난삼아 재미로 체결된 것으로 주장하는 경우에는 당해 계약은 무효이다.(대륙법의 통정허위표시) 당사자간의 상호합의가 형성되기 위하여는 유효한 청약(offer)과 승낙(acceptance)이 충족되어야 한다.",상호합의가 잘 형성되었는지 판단하는 이론은?,"{'text': ['객관적 계약이론'], 'answer_start': [125]}"
6473548-7-0,가레스_베일,"2013년 4월 28일, 베일은 2012-13 시즌에 선보인 맹활약으로 PFA 선수 선정 올해의 선수와 최우수 신인 선수로 모두 선정되었다. 한 주 후인 2013년 5월 2일, 그는 FWA (축구 기자 협회) 올해의 선수로도 선정되었는데, 그에 따라 베일은 같은 시즌에 세 상을 모두 딴 두 명의 선수들 중 한 명이 되었고, 다른 한 명은 2007년에 달성한 크리스티아누 호날두였다. 베일은 5월 4일, 친정 구단 사우샘프턴을 상대로 득점했다. 이 골로 토트넘은 1-0 승리를 거두는 것은 물론 자신이 토트넘 소속으로 치른 200번째 프리미어리그 경기에서 20번째 골을 넣었다. 5월 19일, 베일은 22미터 지점에서 90분에 득점을 기록했다. 이 골로 토트넘은 선덜랜드를 1-0으로 격파했지만, 그 다음 시즌 UEFA 챔피언스리그에 나가기에는 역부족이었다.",2013년 그는 같은 시즌에 몇개의 상을 딴 두명의 선수들 중 한명이 되었는가?,"{'text': ['세 상'], 'answer_start': [151]}"
6515822-15-0,박근혜에_대한_비판,"야당들도 박근혜 후보의 발언을 일제히 비판하였다. 민주당 정성호 대변인은 2007년 재심을 통해 무죄와 국가배상이 선고되고 사법부가 사죄까지 한 점을 지적하며, 박근혜 후보의 발언은 사법부와 유족을 모독한 것이라고 주장하고 사과를 요구했으며, 같은 당의 이해찬 대표 역시, 판결은 하나라는 점을 지적하고, 박 후보의 발언이 대법원에 대한 모독이라고 주장했다. 그밖에 유인태, 박지원, 박영선 의원 등도 ""사법부를 무시한 황제적 발언"", ""일본 극우파들보다 더한 것"", ""헌정질서를 무시하는 초사법적인 발언""이라고 비판했다. 진보신당 역시 박근혜 후보의 태도에 대해 자신에게 불리한 문제는 에둘러 말하며 기존 입장을 고수하는 보수 정치인들의 구태라고 비판했다.",이해찬 대표가 박근혜 후보의 발언을 비판한 당시 민주당의 대변인은?,"{'text': ['정성호'], 'answer_start': [32]}"
6557534-8-1,진화,"집단 내에서 일어나는 자연선택은 그 방식에 따라 세가지로 나뉠 수 있다. 첫 번째 방식은 지향성 선택으로 한 생물 집단에 지속적으로 작용하는 동일한 환경 요인 등에 의해 한 방향으로 이루어지는 진화이다. 진화가 진행되는 동안 서서히 키가 커지는 생물집단이 이러한 직접 선택의 사례이다. 두 번째 방식은 분열성 선택으로 한 생물 집단이 갖는 특정한 유전형질이 진화를 거치면서 뚜렷이 나뉘는 경우이다. 앞서 말한 키의 경우 작은 키 집단과 큰 키 집단으로 나뉘어 이전의 중간 키 집단은 사라지는 경우가 이에 해당한다. 마지막의 경우는 안정성 선택으로 집단의 대표적인 유전형질의 적응도가 보다 증가하는 경우이다. 즉, 키의 경우 평균적인 개체수가 증가하고 작거나 큰 개체수는 줄어들게 된다.",한 생물 집단이 갖는 특정한 유전형질이 진화를 거치면서 뚜렷이 나뉘는 방식은?,"{'text': ['분열성 선택'], 'answer_start': [169]}"
6524049-10-2,연세대학교,"연세대학교 의료원(延世大學校 醫療院, Yonsei University Health System)은 세브란스 병원, 강남세브란스병원, 용인세브란스병원, 세브란스정신건강병원, 원주연세의료원 산하의 연세대학교 원주세브란스기독병원, 의과대학, 치과대학, 간호대학, 보건대학원, 간호대학원 등으로 구성되어 있다. 서울특별시 서대문구 신촌동에 위치한 세브란스 병원은 개원 101주년이 되는 2005년 4월에 병원 건물을 신축하였으며, 현재 2,064개의 병상을 갖추고 26개의 과목의 진료를 운영하고 있다. 서울특별시 강남구 도곡동에 위치한 강남세브란스병원은 1983년에 개원하였으며, 2010년에는 804개의 병상을 갖추고 36개의 과목의 진료를 운영하고 있다. 경기도 용인시 처인구 역북동에 위치한 용인세브란스병원은 한국-독일 수교 100주년 기념사업의 일환으로 1983년에 개원하였으며, 113개의 병상을 갖추고 15개 과목의 진료를 운영하고 있다. 경기도 광주시에 위치한 세브란스정신건강병원은 1993년 설립된 대한민국 유일의 대학 정신과 전문병원이다. 원주연세의료원의 연세대학교 원주세브란스기독병원은 현재 중부권 제일의 대학병원으로 1,000병상을 갖추고 31개 과목의 진료를 운영하고 있다.",대한민국 유일의 대학 정신과 전문병원은 어느 곳인가?,"{'text': ['세브란스정신건강병원'], 'answer_start': [486]}"
6162019-8-0,이슬람교,"드루즈파(Druze)는 11세기 이스마일파에서 나온 다라지(Darazi)라는 인물이 숨은 이맘 '마흐디'를 자처하면서 창시했다. 비밀주의가 강하며, 시리아와 레바논에 주로 분포하고 있다. 신의 예언자 무함마드를 따르는 이슬람과 달리 하킴이라는 칼리파가 신의 현신이라 주장하며 일신론을 믿는다. 일부다처제는 금지돼 있고 여성들의 지위는 남성과 동등하며 영혼은 윤회한다고 믿는다. 이슬람의 하즈(순례) 기간 축제를 열긴 하지만 순례 자체는 하지 않으며 라마단 금식도 하지 않는다. 공동체를 만들어 생활하는 경우가 많으며 금욕적인 생활을 찬양한다. 교리와 관행으로 보아, 이슬람교의 종파라기보다는 별도의 종교로 보는 시각이 지배적이다.",현재 제주도에 온 난민들은 이 종교가 대부분이다. 이 종교는 무엇인가?,"{'text': ['이슬람교'], 'answer_start': [317]}"
6515806-9-0,2012년_한국프로야구_승부조작_사건,"승부조작으로 영구 실격 된 박현준과 김성현의 소속팀이었던 LG 트윈스는 초반 선전에도 불구하고 7위로 2012년 시즌을 마감했다. LG는 시즌 초 최하위를 예상했던 전문가들의 견해와 달리 나름 선전을 펼쳤으나, 2011년 시즌에서 13승을 올린 박현준의 공백을 메우지 못해 10년 연속 포스트진출 실패라는 불명예를 안았다. 팬들이 결백을 믿었던 선수들이 범죄 사실을 시인하면서 팬들의 관심이 시들고 반응이 싸늘해져 700만 관중 돌파가 가능할지에 대한 의문점이 생겼지만, 당초 우려와 달리 프로야구 시범경기부터 구름관중이 경기장에 입장하며 더욱 뜨거워진 인기를 실감케 했다. 시범경기 개막 2연전에서 무려 10만 1351명이 경기가 열렸던 네 경기장을 찾았으며, 3월 18일에는 네 개 구장에서 5만 7508명 관중을 동원해 역대 시범경기 최다 관중을 동원했다. 이는 승부조작 파문에 따른 저조한 흥행 예상을 뒤엎는 결과였는데, 이는 비교적 빨랐던 수습 과정과 단 두 명의 연루자가 나왔던 수사 결과 덕분에 승부조작에 대한 반감이 비교적 적었기 때문이라고 풀이된다. 또한 박찬호, 이승엽 등 해외파 선수들의 국내 무대 복귀가 승부조작으로 인한 영향력을 최소화 시키며 시범경기 관중의 비약적인 증가에 큰 몫을 했다는 시각이 지배적이다. 실제로 시즌 후반에 역대 한 시즌 최다 관중 기록을 돌파했으며, 이를 넘어 715만 6157명을 기록해 개막 전 목표였던 700만명을 뛰어넘어 승부조작 파문의 영향력이 그리 크지는 않았음이 증명되었다.",승부조작으로 박현준이 영구 실격되기 전 해 그가 올린 승 수는?,"{'text': ['13승'], 'answer_start': [129]}"
6542858-3-0,유럽찌르레기,"1758년 《자연의 체계》에서 칼 폰 린네가 유럽찌르레기를 처음 기재했고, 그때 붙은 이명법이 현재까지 학명으로 사용되고 있다. 속명 ""스투르누스(Sturnus)와 종명 ""불가리스(vulgaris)는 각각 라틴어로 ""찌르레기"", ""흔한""이라는 뜻이다. 고대 영어 스타에르(staer)는 뒤에 스타레(stare)가 되었고, 이는 라틴어 ""스투르누스""와 기원전 제2천년기에 존재한 정확한 발음은 알 수 없는 동일한 어원을 공유한다. 영어 표현 ""스탈링(starling)이 처음 발견되는 것은 11세기 문헌으로, 이때는 유럽찌르레기의 어린 개체만을 이르는 표현, 즉 stare + ing(새끼라는 뜻)였다. 그러다가 16세기가 되면 ""stare""가 오히려 덩치 큰 개체들을 가리키는 표현이 되고 찌르레기를 전반적으로 가리키는 표현은 ""스탈링""이 되었다. 윌리엄 버틀러 예이츠의 시 〈내 창문가의 찌르레기 둥지〉에는 옛 표현이 사용되어 그 원제는 ""The Stare's Nest by My Window""이다. 국제조류학회의는 스투르누스 불가리스의 영어 통상명으로 ""그냥 찌르레기(common starling)""를 선호한다.",유럽찌르레기의 학명을 처음 기재한 칼 폰 린네가 쓴 책은?,"{'text': ['자연의 체계'], 'answer_start': [7]}"
6588802-1-0,워너크라이,"테리사 메이 영국 총리는 랜섬웨어에 대해 ""이번 공격은 국가건강서비스를 목표로 한 것이 아니다. 전세계적인 공격이다. 수많은 국가와 기관이 영향을 받았다""고 밝혔다. 하지만 보안 전문가들은 이번 해킹의 영국 피해는 집권당인 보수당이 정부의 긴축 정책에 따라 국가건강서비스의 예산을 삭감시키면서, 보안에 취약해 피해를 악화시켰다고 지적하고 있다. 영국 보건부가 오래된 윈도우 XP 시스템을 사이버 공격으로부터 보호하기 위해 마이크로소프트 측에 추가 예산을 지급해 급한 불을 끈 것이 오히려 큰 화를 불렀다는 것이다. 앰버 러드 내무장관은 환자의 데이터가 백업되었는지 여부에 대해서 답변을 거부했고, 존 애슈워스 야당 보건장관은 제레미 헌트 보건장관이 국가 사이버 보안 센터와 국가범죄국은 물론 두 달 전 마이크로소프트로부터 지적을 받았는데도 대응을 거부한 점에 대해 고발했다.",보수당은 정부의 긴축정책에 따라 어떤 예산을 삭감시켰는가?,"{'text': ['국가건강서비스'], 'answer_start': [144]}"
6522776-2-2,양곤_대학교,1962년 7월 7일 랑군 대학교의 학생들은 평화로운 시위를 통해 '부정한 대학 통제'에 저항했다. 이 시위에 대하여 네 윈 정권은 학생들의 시위를 강제 해산하기 위하여 군대를 파견했다. 이 군대의 발포로 인해 많은 학생들이 사망하였다. 진압에 투입된 군대는 다음날 아침 랑군대학교 학생회관 건물에 포격을 가했다. 1974년 11월 UN사무총장 우 탄트가 사망하자 그의 장례식이 12월 5일 대학에서 있었다. 국장(國葬)으로 치루어진 이 장례식에서 학생들은 경의를 표하지 않는 국가에 저항함을 드러내기 위하여 영구 중이던 관을 빼앗아 학교 인근 카이카라이 도로에서 자체적으로 장례를 치른 뒤 대학교 내 마련된 임시 빈소에 관을 세워두었다. 12월 11일 군대가 캠퍼스에 진압하여 저항하는 학생들을 사살하고 관을 원상태로 했다. 이후 우 탄트의 시체는 슈웨다곤 파고다 밑에 묻혔다.,학생들이 운구 중이던 UN사무총장의 관을 탈취해 자체적으로 장례를 치른 곳은 어디인가?,"{'text': ['카이카라이 도로'], 'answer_start': [305]}"
6580792-76-1,문재인_정부,"2018년 들어서는 규제혁신을 강조했다. 규제혁신을 혁신성장의 토대로 규정하면서 새로운 기술과 산업의 속도를 따라가지 못하는 규제의 혁파를 강조한 것이다. 문재인은 청와대에서 규제개혁토론회를 진행하며 ""스마트시티·자율주행차·드론·로봇·핀테크 등 혁신성장을 이끌 선도산업들을 정해놓고도 낡은 규제와 관행 때문에 성과를 내지 못한다면 혁신성장은 그야말로 구호로만 그치고 말 것""이라고 우려를 나타냈는데 실제로 대한상공회의소의 설문조사에 의하면 규제로 인해 사업에 차질을 빚었다는 응답이 절반에 이르렀다. 문재인은 지금껏 시도된 적 없는 과감한 방식, 혁명적 접근이 필요하다며 신산업, 신기술 분야에선 '선허용, 후규제'를 주문했다. 감사원도 측면지원에 나섰다. 2월 20일 감사원은 자율주행차와 드론 등의 무인이동체를 비롯하여 ICT융합, 바이오헬스, 신소재 및 에너지 신산업, 신서비스 등 5가지 분야의 13가지 신산업 분야에 대해 감사 자제를 발표하여 공무원 사회에 해당 산업에 대한 적극적 행정 지원을 독려한 것이다. 감사원은 ""아직 법과 제도가 정비되지 않은 분야에 대해 기존의 법 체계로 잣대를 들이대면 산업 생태계를 만들기 어렵다는 지적이 있어왔다""며 신산업 육성에 대해 정책 제도를 위반해도 적극적으로 면책을 검토하겠다는 것이라고 설명했다.",2018년 규제혁신을 강조하면서 문재인이 청와대에서 진행한 토론회는?,"{'text': ['규제개혁토론회'], 'answer_start': [98]}"
6444921-4-0,세포이_항쟁,"이러한 불만들이 쌓여가는 가운데 새로 지급된 탄약통 때문에 생긴 문제가 결국 항쟁의 도화선이 되었다. 새롭게 지급된 1853년형 엔필드 강선머스킷은 보다 빠른 장전을 위하여 개별 포장된 탄약통을 사용하였다. 이 총은 병사들이 종이로 싼 탄약통을 입으로 물어뜯고 탄약을 총신에 재겨 넣은 뒤, 탄약이 흐르는 것을 방지하기 위해 종이와 탄환을 함께 총신에 넣고 발사하도록 고안되었다. 문제는 탄약통의 방수를 위해 종이에 동물성 지방을 입힌 것에서 비롯되었다. 돼지나 소의 지방을 이용한 탄약통을 입으로 물어뜯어 쓰라고 하는 것은, 돼지를 불결하게 여기던 무슬림 병사나 소를 신성하게 여기는 힌두 병사 모두에게 종교에 따른 차별로 받아들여졌다. 1857년 1월 27일, 참모장 리처드 버치는 새로운 머스켓 총을 사용하면 총신에 따로 그리스를 칠하지 않아도 되니 ""세포이들이 좋아할 것""이라며 모든 세포이들에게 1853년식 엔필드 머스켓을 지급하라고 지시하였다. 새 탄약통이 지급되자마자 벵골에 있던 영국군의 덤덤 보급창에서 탄약통을 둘러싼 논란이 보고되었다. 상위 카스트에 속한 세포이들이 자신의 카스트 지위를 잃는 것이 두려워 탄약통 수령을 거부한 것이다. 물론 탄약통의 종이는 꼭 입으로 물어뜯지 않아도 손으로 뜯어 사용할 수 있었다. 그러나, 종교적 반감을 고려하지 않은 채 지급된 탄약통에 대한 루머가 삽시간에 퍼져, 세포이들 사이에서는 기존의 탄약통에 그리스를 발라 쓰는 것보다도 못한 새 탄약통은 순전히 세포이를 모욕하기 위해 지급된 것이란 말이 나돌았다.",세포이 항쟁의 도화선이 된 물품은?,"{'text': ['탄약통'], 'answer_start': [25]}"
